MaxPool1,MaxPool2,MaxPool3,MaxPool4,MaxPool5,classifing
0.8301479816436768,0.9373254776000977,0.9490994811058044,0.9672278761863708,0.9469900727272034,0.956913411617279
0.7967820763587952,0.8825904726982117,0.9157887101173401,0.9308399558067322,0.9283891916275024,0.8999421000480652
0.8735312223434448,0.8791986703872681,0.9049354195594788,0.9290567636489868,0.9465245604515076,0.9359678030014038
0.7636764049530029,0.8686608672142029,0.9132981300354004,0.9230951070785522,0.9379905462265015,0.8409103155136108
0.8574646711349487,0.9004745483398438,0.9195533990859985,0.9247862100601196,0.9423391222953796,0.8786139488220215
0.8316916227340698,0.8708134293556213,0.9256203174591064,0.9477822780609131,0.9613552689552307,0.7808902263641357
0.8337409496307373,0.8967912793159485,0.9304658770561218,0.9466378688812256,0.9590381979942322,0.8338685035705566
0.8784910440444946,0.9176068902015686,0.9398288130760193,0.9269730448722839,0.9236547946929932,0.9231611490249634
0.8199214935302734,0.9124057292938232,0.9487654566764832,0.9503204822540283,0.9670329689979553,0.8746622800827026
0.8107991218566895,0.8958637118339539,0.9389745593070984,0.9655922651290894,0.9791145920753479,0.9496241807937622
0.8286013007164001,0.9146678447723389,0.9556559920310974,0.9780106544494629,0.9830028414726257,0.9465081691741943
0.8264533281326294,0.8869611620903015,0.9211468696594238,0.9142271280288696,0.7213975191116333,0.4192471504211426
0.8961701393127441,0.9039638638496399,0.9139435887336731,0.9118272066116333,0.8617922067642212,0.5536210536956787
0.8211778402328491,0.8921260833740234,0.8920551538467407,0.8844729065895081,0.8624253273010254,0.5531942844390869
0.8797482848167419,0.9323092699050903,0.9432637095451355,0.9394717812538147,0.953965425491333,0.9781088829040527
0.8515657186508179,0.920965313911438,0.937960684299469,0.9539071321487427,0.9552813172340393,0.9232362508773804
0.8249430656433105,0.9233441948890686,0.9543481469154358,0.9542474746704102,0.9849572777748108,0.9302341938018799
0.8898820281028748,0.9307864308357239,0.9533967971801758,0.9901626110076904,0.9997960329055786,1.0327001810073853
0.8805502653121948,0.9417321681976318,0.9440657496452332,0.9644278883934021,0.9252888560295105,0.9888963103294373
0.8606107831001282,0.9128742814064026,0.9273494482040405,0.9581407904624939,0.9793945550918579,1.002669095993042
0.8215442895889282,0.9053517580032349,0.919548749923706,0.9336805939674377,0.9761658906936646,0.9855088591575623
0.8485364317893982,0.9315845966339111,0.9457888603210449,0.9735565185546875,0.9700204730033875,0.9103814959526062
0.8168908953666687,0.9011067748069763,0.9147824048995972,0.910819947719574,0.9486703276634216,0.8641301393508911
0.9121342897415161,0.942069411277771,0.952184796333313,0.9800726771354675,0.9777130484580994,1.0071628093719482
